"","DATE","OPEN","HIGH","LOW","CLOSE"
"1649","08/08/16",218.41,218.52,217.74,218.05
"1650","08/09/16",218.14,218.76,217.8,218.18
"1651","08/10/16",218.33,218.4,217.23,217.64
"1652","08/11/16",218.27,218.94,217.95,218.65
"1653","08/12/16",218.29,218.71,217.99,218.46
"1654","08/15/16",218.88,219.5,218.88,219.09
"1655","08/16/16",218.58,218.68,217.96,217.96
"1656","08/17/16",218,218.53,217.02,218.37
"1657","08/18/16",218.34,218.9,218.21,218.86
"1658","08/19/16",218.33,218.75,217.74,218.54
"1659","08/22/16",218.26,218.8,217.83,218.53
"1660","08/23/16",219.25,219.6,218.9,218.93
"1661","08/24/16",218.8,218.91,217.36,217.85
"1662","08/25/16",217.4,218.19,217.22,217.7
"1663","08/26/16",217.91,219.12,216.25,217.29
"1664","08/29/16",217.44,218.66,217.4,218.36
"1665","08/30/16",218.26,218.59,217.35,218
"1666","08/31/16",217.6,217.75,216.46,217.38
"1667","09/01/16",217.38,217.73,216.03,217.39
"1668","09/02/16",218.41,218.87,217.7,218.37
"1669","09/06/16",218.7,219.12,217.86,219.03
"1670","09/07/16",218.84,219.22,218.3,219.01
"1671","09/08/16",218.62,218.94,218.15,218.51
"1672","09/09/16",216.98,217.03,213.25,213.28
"1673","09/12/16",212.39,216.81,212.31,216.34
"1674","09/13/16",214.83,215.14,212.5,213.23
"1675","09/14/16",213.3,214.7,212.5,213.15
"1676","09/15/16",212.88,215.73,212.75,215.28
"1677","09/16/16",213.48,213.69,212.57,213.37
"1678","09/19/16",214.15,214.88,213.03,213.41
"1679","09/20/16",214.13,214.59,213.38,213.42
"1680","09/21/16",214.23,216.03,213.44,215.82
"1681","09/22/16",217,217.53,216.71,217.18
"1682","09/23/16",216.71,216.88,215.88,215.99
"1683","09/26/16",215.05,215.23,214.01,214.24
"1684","09/27/16",214.05,215.68,213.62,215.57
"1685","09/28/16",215.85,216.82,214.71,216.64
"1686","09/29/16",216.41,216.87,214.04,214.68
"1687","09/30/16",215.66,217.12,215.36,216.3
"1688","10/03/16",215.83,216.04,215.04,215.78
"1689","10/04/16",215.92,216.17,213.99,214.68
"1690","10/05/16",215.4,216.13,215.33,215.63
"1691","10/06/16",215.37,216.04,214.73,215.78
"1692","10/07/16",216.09,216.3,214.19,215.04
"1693","10/10/16",216.16,216.7,215.98,216.16
"1694","10/11/16",215.66,215.74,212.58,213.43
"1695","10/12/16",213.6,214.32,213.01,213.71
"1696","10/13/16",212.17,213.59,211.21,213.01
"1697","10/14/16",214.16,214.69,213.03,213.12
"1698","10/17/16",213.08,213.39,212.17,212.38
"1699","10/18/16",214.25,214.31,213.27,213.71
"1700","10/19/16",214.03,214.64,213.6,214.28
"1701","10/20/16",213.88,214.53,213.11,213.88
"1702","10/21/16",213.88,214.08,212.76,213.98
"1703","10/24/16",215,215.32,214.48,214.89
"1704","10/25/16",214.68,214.98,213.98,214.17
"1705","10/26/16",213.2,214.42,212.93,213.74
"1706","10/27/16",214.6,214.62,213.08,213.17
"1707","10/28/16",213.12,213.93,211.71,212.54
"1708","10/31/16",212.95,213.19,212.36,212.55
"1709","11/01/16",212.92,212.99,209.6,211.01
"1710","11/02/16",210.65,211.1,209.23,209.74
"1711","11/03/16",209.98,210.24,208.46,208.78
"1712","11/04/16",208.92,209.89,208.38,208.55
"1713","11/07/16",208.55,213.19,211.3,213.15
"1714","11/08/16",212.71,214.77,212.38,214.11
"1715","11/09/16",212.36,217.1,212.34,216.37
"1716","11/10/16",217.31,218.31,215.22,216.92
"1717","11/11/16",216.14,216.7,215.32,216.42
"1718","11/14/16",217.03,217.27,215.72,216.59
"1719","11/15/16",217.03,218.28,216.8,218.28
"1720","11/16/16",217.57,218.14,217.42,217.87
"1721","11/17/16",218.05,219.06,217.92,218.99
"1722","11/18/16",219.06,219.27,218.29,218.5
"1723","11/21/16",219.15,220.18,219,220.15
"1724","11/22/16",220.53,220.79,219.73,220.58
"1725","11/23/16",219.96,220.76,219.75,220.7
"1726","11/25/16",221.1,221.56,221.01,221.52
"1727","11/28/16",221.17,221.48,220.36,220.48
"1728","11/29/16",220.53,221.44,220.17,220.91
"1729","11/30/16",221.64,221.82,220.31,220.38
"1730","12/01/16",220.7,220.73,219.15,219.57
"1731","12/02/16",219.66,220.25,219.26,219.68
"1732","12/05/16",220.65,221.4,220.42,221
"1733","12/06/16",221.2,221.74,220.66,221.7
"1734","12/07/16",221.52,224.67,221.38,224.6
"1735","12/08/16",224.57,225.7,224.26,225.15
"1736","12/09/16",225.41,226.53,225.37,226.51
"1737","12/12/16",226.39,226.96,225.76,226.25
"1738","12/13/16",227.02,228.34,227,227.76
"1739","12/14/16",227.4,228.23,225.36,225.88
"1740","12/15/16",226.14,227.81,225.89,226.81
"1741","12/16/16",226,226.08,224.67,225.04
"1742","12/19/16",225.26,226.02,225.08,225.53
"1743","12/20/16",226.15,226.57,225.88,226.4
"1744","12/21/16",226.26,226.45,225.77,225.77
"1745","12/22/16",225.64,225.74,224.92,225.38
"1746","12/23/16",225.43,225.72,225.21,225.71
"1747","12/27/16",226.02,226.73,226,226.27
"1748","12/28/16",226.57,226.59,224.27,224.4
"1749","12/29/16",224.49,224.89,223.84,224.35
"1750","12/30/16",224.73,224.83,222.73,223.53
"1751","01/03/17",225.06,225.83,223.88,225.24
"1752","01/04/17",225.24,226.75,225.61,226.58
"1753","01/05/17",226.26,226.58,225.48,226.4
"1754","01/06/17",226.53,227.75,225.9,227.21
"1755","01/09/17",226.89,227.07,226.41,226.46
"1756","01/10/17",226.45,227.45,226.01,226.46
"1757","01/11/17",226.43,227.1,225.59,227.1
"1758","01/12/17",226.51,226.75,224.95,226.53
"1759","01/13/17",226.75,227.4,226.69,227.05
"1760","01/17/17",226.35,226.78,225.8,226.25
"1761","01/18/17",226.54,226.8,225.9,226.75
"1762","01/19/17",226.84,227,225.41,225.91
"1763","01/20/17",226.69,227.31,225.97,226.74
"1764","01/23/17",226.74,226.8,225.27,226.15
"1765","01/24/17",226.4,228.08,226.27,227.6
"1766","01/25/17",228.7,229.57,228.51,229.57
"1767","01/26/17",229.41,229.71,229.01,229.33
"1768","01/27/17",229.44,229.59,228.76,228.97
"1769","01/30/17",228.17,228.2,226.41,227.55
"1770","01/31/17",226.97,227.6,226.32,227.53
"1771","02/01/17",227.53,228.59,226.94,227.62
"1772","02/02/17",227.62,228.1,226.82,227.77
"1773","02/03/17",228.83,229.55,228.46,229.34
"1774","02/06/17",228.87,229.32,228.54,228.93
"1775","02/07/17",229.41,229.65,228.72,228.94
"1776","02/08/17",228.94,229.39,228.31,229.24
"1777","02/09/17",229.24,230.95,229.52,230.6
"1778","02/10/17",231,231.77,230.62,231.51
"1779","02/13/17",232.08,233.07,232.05,232.77
"1780","02/14/17",232.55,233.71,232.16,233.7
"1781","02/15/17",233.45,235.14,233.39,234.92
"1782","02/16/17",234.95,235.15,233.85,234.72
"1783","02/17/17",233.96,235.09,233.93,235.09
"1784","02/21/17",235.54,236.69,235.51,236.49
"1785","02/22/17",236.02,236.54,235.83,236.28
"1786","02/23/17",236.88,236.9,235.56,236.44
"1787","02/24/17",235.47,236.79,235.41,236.74
"1788","02/27/17",236.63,237.31,236.35,237.11
"1789","02/28/17",236.68,236.95,236.01,236.47
"1790","03/01/17",238.45,240.32,238.37,239.78
"1791","03/02/17",239.54,239.57,238.21,238.27
"1792","03/03/17",238.2,238.61,237.73,238.42
"1793","03/06/17",237.49,238.12,237.01,237.71
"1794","03/07/17",237.36,237.77,236.76,237
"1795","03/08/17",237.34,237.64,236.4,236.56
"1796","03/09/17",236.71,237.24,235.74,236.86
"1797","03/10/17",237.98,238.02,236.59,237.69
